gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2070335103	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS504769914	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Volcán Irazú	Cartago	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.97883	-83.8454							2017-05-25T00:00:00	25	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS504769914				CC0_1_0		obsr886499			2021-03-09T13:02:17.179Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070226757	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520139273	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-07-20T00:00:00	20	7	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS520139273				CC0_1_0		obsr852730			2021-03-09T12:52:56.808Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070180542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520088532	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-07-20T00:00:00	20	7	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS520088532				CC0_1_0		obsr944343			2021-03-09T12:52:39.285Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070179998	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS504629214	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-07T00:00:00	7	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS504629214				CC0_1_0		obsr615569			2021-03-09T12:52:56.405Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070139814	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520039637	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-05-18T00:00:00	18	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS520039637				CC0_1_0		obsr430956			2021-03-09T13:02:29.881Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070115158	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520004795	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Tapanti--Cerro de la Muerte-Cima	San José	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	9.57466	-83.7571							2017-06-29T00:00:00	29	6	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS520004795				CC0_1_0		obsr824676			2021-03-09T13:02:03.116Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070113475	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519994228	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-07-20T00:00:00	20	7	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS519994228				CC0_1_0		obsr179592			2021-03-09T13:02:20.516Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2070096949	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS504548571	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Cerro Kamuk	Limón	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.27071	-83.0324							2017-04-18T00:00:00	18	4	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS504548571				CC0_1_0		obsr754405			2021-03-09T13:02:26.506Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2069971269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519761904	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-07-12T00:00:00	12	7	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS519761904				CC0_1_0		obsr209830			2021-03-09T12:52:50.928Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2068462618	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS502480461	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Volcán Irazú	Cartago	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.97883	-83.8454							2017-05-20T00:00:00	20	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS502480461				CC0_1_0		obsr284732			2021-03-09T12:52:25.661Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2068430601	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS518122010	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-07-12T00:00:00	12	7	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS518122010				CC0_1_0		obsr894261			2021-03-09T12:52:29.391Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2068030654	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_IND:OBS501892464	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.61473	-83.8194							2017-05-11T00:00:00	11	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD_IND	OBS501892464				CC0_1_0		obsr602487			2021-03-09T13:01:16.847Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2067285352	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_IND:OBS501607843	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.61473	-83.8194							2017-05-11T00:00:00	11	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD_IND	OBS501607843				CC0_1_0		obsr393275			2021-03-09T13:01:33.957Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2067097820	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS493738582	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-05T00:00:00	5	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS493738582				CC0_1_0		obsr539870			2021-03-09T13:01:22.558Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2066733542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS515699526	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Tapanti--Cerro de la Muerte-Cima	San José	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	9.57466	-83.7571							2017-01-04T00:00:00	4	1	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS515699526				CC0_1_0		obsr543782			2021-03-09T12:52:58.346Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2064873697	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS498551535	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	CR-San Jose-Dota-Los Santos Forest Reserve - 9.6331x-83.8539	San José	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.63309	-83.8539							2017-05-13T00:00:00	13	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS498551535				CC0_1_0		obsr503838			2021-03-09T12:53:47.074Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2063902313	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS512156490	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Volcán Irazú	Cartago	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.97883	-83.8454							2017-06-18T00:00:00	18	6	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS512156490				CC0_1_0		obsr668047			2021-03-09T13:02:16.761Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2061650881	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAMERICA:OBS510156257	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Volcán Irazú	Cartago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.97883	-83.8454							2017-06-11T00:00:00	11	6	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD_CAMERICA	OBS510156257				CC0_1_0		obsr335543			2021-03-09T12:52:25.679Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2060966347	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAMERICA:OBS509079632	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Volcán Irazú	Cartago	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.97883	-83.8454							2017-06-07T00:00:00	7	6	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD_CAMERICA	OBS509079632				CC0_1_0		obsr335543			2021-03-09T13:04:11.013Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2060838384	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS493736713	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-05T00:00:00	5	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS493736713				CC0_1_0		obsr539869			2021-03-09T12:53:05.024Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2059971366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS484819449	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Tapanti--Cerro de la Muerte-Cima	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.57466	-83.7571							2017-03-17T00:00:00	17	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS484819449				CC0_1_0		obsr554208			2021-03-09T12:53:40.451Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2059186803	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS507275077	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales	San José	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.61473	-83.8194							2017-05-31T00:00:00	31	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS507275077				CC0_1_0		obsr105973			2021-03-09T12:52:47.791Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2059057934	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS507013563	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-05-27T00:00:00	27	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS507013563				CC0_1_0		obsr556690			2021-03-09T13:02:06.887Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2057691387	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS482059889	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	La Georgina	Cartago	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.5582	-83.7239							2017-03-30T00:00:00	30	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS482059889				CC0_1_0		obsr544043			2021-03-09T12:53:24.422Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2057487342	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS488624632	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-17T00:00:00	17	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS488624632				CC0_1_0		obsr289487			2021-03-09T13:01:49.744Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2056948794	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS504630295	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-07T00:00:00	7	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS504630295				CC0_1_0		obsr615569			2021-03-09T13:01:18.136Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2056879421	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS504553532	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Camp 3, Cerro Kamuk Trail	Limón	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.26255	-83.0455							2017-04-18T00:00:00	18	4	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS504553532				CC0_1_0		obsr754405			2021-03-09T12:52:39.561Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2056558827	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_IND:OBS504114659	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.61473	-83.8194							2017-05-11T00:00:00	11	5	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD_IND	OBS504114659				CC0_1_0		obsr219784			2021-03-09T13:01:15.424Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2056216625	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS480263314	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-14T00:00:00	14	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS480263314				CC0_1_0		obsr292166			2021-03-09T12:52:32.766Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2055637715	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS479580007	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-17T00:00:00	17	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS479580007				CC0_1_0		obsr535774			2021-03-09T13:00:01.870Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2055573204	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS486330482	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Volcán Irazú	Cartago	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.97883	-83.8454							2017-03-22T00:00:00	22	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS486330482				CC0_1_0		obsr617717			2021-03-09T13:01:33.529Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2055441296	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS486972844	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	La Georgina	Cartago	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.5582	-83.7239							2017-03-30T00:00:00	30	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS486972844				CC0_1_0		obsr846354			2021-03-09T12:52:29.851Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2055174533	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS486625378	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	La Georgina	Cartago	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.5582	-83.7239							2017-03-30T00:00:00	30	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS486625378				CC0_1_0		obsr351713			2021-03-09T13:10:59.777Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2055111094	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS479055057	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	CR-Provincia de Cartago-Unnamed Road - 10,005x-83,78 - 26/3/2017 7:18 p. m.	Cartago	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	10.005	-83.7804							2017-03-25T00:00:00	25	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS479055057				CC0_1_0		obsr888776			2021-03-09T13:01:27.580Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2054921932	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS478854509	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Tapanti--Cerro de la Muerte-Cima	San José	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.57466	-83.7571							2017-01-19T00:00:00	19	1	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS478854509				CC0_1_0		obsr498004			2021-03-09T12:53:38.544Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2054645723	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS478575864	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales	San José	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.61473	-83.8194							2017-03-25T00:00:00	25	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS478575864				CC0_1_0		obsr615264			2021-03-09T13:00:49.707Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2054558678	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS484954471	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-28T00:00:00	28	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS484954471				CC0_1_0		obsr397469			2021-03-09T13:01:16.991Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2053877966	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS477685257	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-17T00:00:00	17	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS477685257				CC0_1_0		obsr319756			2021-03-09T12:52:26.045Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2053801442	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS484015852	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-04-09T00:00:00	9	4	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS484015852				CC0_1_0		obsr295704			2021-03-09T12:52:21.065Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2053670380	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS477429177	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	9,5635x-83,7547 - 21 Mar 2017, 10:56	San José	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.56352	-83.7547							2017-03-21T00:00:00	21	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS477429177				CC0_1_0		obsr681546			2021-03-09T13:01:14.508Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2053502456	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS477209041	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Los Quetzales--Cerro Buenavista communication towers	San José	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.55454	-83.7561							2017-03-19T00:00:00	19	3	2017	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS477209041				CC0_1_0		obsr535053			2021-03-09T13:01:23.873Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
